V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,feature
0.21044831,0.123724857,0.362166382,0.312583256,0.315316493,0.226284182,0.341095705,0.608034688,0.22360023,0.798919033,PubchemFP659
0.077621363,0.399799849,0.538881557,0.30275527,0.227182303,0.50942817,0.424974721,0.263189754,0.304659644,0.449306795,PubchemFP566
0.202671344,0.121051943,0.562858889,0.277929148,0.377028688,0.263842813,0.412202455,0.379517846,0.388591436,0.482510767,PubchemFP34
0.114350076,0.262498408,0.249712764,0.451845508,0.549424162,0.280447654,0.386906915,0.317756981,0.296051544,0.547773824,PubchemFP409
0.133091824,0.225741492,0.310692383,0.285231076,0.268237548,0.400768506,0.50366251,0.272560284,0.435869167,0.591370478,PubchemFP734
0.164709363,0.318412069,0.21929828,0.387264217,0.315296575,0.315655158,0.450118403,0.557734084,0.187512901,0.505860367,PubchemFP206
0.344633487,0.001730769,0.73249616,0.499514616,0.270981335,0.338263756,0.255151912,0.375221651,0.23806201,0.355844817,PubchemFP708
0.107233532,0.148221197,0.121112125,0.218212722,0.22917611,0.591510965,0.635303178,0.447318906,0.499577052,0.407648945,PubchemFP544
0.177590707,0.709407884,0.352892302,0.285860822,0.251290924,0.349522005,0.283832102,0.535277385,0.159155581,0.264929053,PubchemFP450
0.412436684,0.255430739,0.237166286,0.513359959,0.596913762,0.437536404,0.279947549,0.175473275,0.405169072,0.050638715,PubchemFP506
0.240109093,0.483091248,0.290116929,0.661720907,0.268480635,0.471628487,0.298875005,0.185062969,0.285243109,0.169723124,PubchemFP397
0.299296424,0.187278268,0.388576386,0.345546881,0.204561757,0.374926738,0.38439859,0.340149884,0.449783976,0.377696575,PubchemFP592
0.037518364,0.231417946,0.164999455,0.554807285,0.40878233,0.711618056,0.170865754,0.453175601,0.44176602,0.167112421,PubchemFP19
0.206371139,0.307398387,0.184464576,0.324440403,0.443905996,0.479151633,0.232830297,0.256082612,0.466428877,0.43521815,PubchemFP824
0.091422558,0.128883224,0.075048362,0.33370098,0.207983484,0.581061218,0.542727083,0.438084179,0.390221275,0.546828393,PubchemFP590
0.349302934,0.258298618,0.334706033,0.358881328,0.369887227,0.368661556,0.222630145,0.336242959,0.504776364,0.2297848,PubchemFP180
0.096128079,0.37754631,0.226242157,0.259282996,0.186983193,0.388632816,0.481995372,0.549413829,0.446405264,0.318931883,PubchemFP395
0.257841065,0.448132346,0.180881495,0.354939415,0.288300786,0.536009266,0.229303164,0.198956783,0.62115682,0.21328103,PubchemFP533
0.259506464,0.207279077,0.240651984,0.545745005,0.142407689,0.614480003,0.413486741,0.410896402,0.290493708,0.198523742,PubchemFP372
0.296501995,0.223361159,0.407259479,0.347438272,0.328641593,0.335474629,0.463870916,0.31184481,0.408754921,0.165206349,PubchemFP403
0.394557148,0.489782997,0.24327578,0.206909605,0.596184022,0.240799367,0.270218407,0.217114343,0.325170146,0.271473776,PubchemFP389
0.029935201,0.272863839,0.145842275,0.172341893,0.254440399,0.44033314,0.511295003,0.338059677,0.395383379,0.685679082,PubchemFP670
0.111068186,0.256681626,0.366880629,0.248680526,0.392282588,0.296540608,0.279523145,0.489232944,0.469063932,0.331633252,PubchemFP368
0.033969971,0.119653742,0.515487477,0.315017459,0.467147887,0.333900627,0.358634285,0.462736227,0.316695031,0.317770696,PubchemFP437
0.629876761,0.385839496,0.234343127,0.365924796,0.199884743,0.386354775,0.490026567,0.129945611,0.128902634,0.280533113,PubchemFP560
0.342418306,0.327656027,0.464844775,0.285663842,0.232792951,0.320816631,0.156477917,0.223377267,0.489589717,0.376660036,PubchemFP387
0.292992328,0.047564742,0.694150115,0.442809126,0.260774353,0.301821292,0.479002382,0.333756567,0.126994316,0.236867427,PubchemFP388
0.253258261,0.256710538,0.33259585,0.274441047,0.31572035,0.256359693,0.605105478,0.385257573,0.048280108,0.482859059,PubchemFP340
0.246579906,0.272137171,0.53757877,0.288449203,0.26514744,0.510183267,0.387604208,0.434686034,0.090617301,0.154710396,PubchemFP438
0.126651515,0.387399718,0.500168513,0.16775043,0.568714702,0.444300024,0.180198144,0.188240248,0.179916414,0.440692054,PubchemFP375
0.164509624,0.33978554,0.189969673,0.140334147,0.333447444,0.331551656,0.320788628,0.452962802,0.422769219,0.481812339,PubchemFP364
0.220696917,0.190136453,0.839118206,0.405301448,0.281732922,0.206261031,0.328198416,0.097972525,0.297541026,0.299730732,PubchemFP484
0.133141243,0.091132164,0.34498578,0.360602425,0.319762894,0.244665281,0.429157963,0.392010518,0.351848469,0.480934859,PubchemFP23
0.197138847,0.0957631,0.451891318,0.227671631,0.311981799,0.504605631,0.309718797,0.356462246,0.466300497,0.223493638,PubchemFP691
0.127915713,0.265933992,0.238834823,0.285377156,0.294815454,0.396830855,0.335506555,0.330880638,0.438958979,0.424590159,PubchemFP150
0.160105386,0.28772014,0.39404135,0.344241351,0.459929551,0.238755712,0.26602442,0.316778392,0.422597031,0.223786934,PubchemFP507
0.237935343,0.416620892,0.362171638,0.44774428,0.371963803,0.390108113,0.275775126,0.163034891,0.151031365,0.277842429,PubchemFP607
0.092403784,0.274461957,0.330116439,0.302791865,0.242173454,0.281287283,0.18638682,0.183412648,0.708006711,0.47209753,PubchemFP586
0.22362791,0.289694078,0.165550328,0.197524834,0.288632071,0.431713211,0.311790212,0.439933303,0.19654045,0.511454077,PubchemFP38
0.078114373,0.161656258,0.605529821,0.253555893,0.251522203,0.222409978,0.486147826,0.276969851,0.52929947,0.179817272,PubchemFP572
0.306249563,0.152375879,0.346255297,0.23055582,0.347161301,0.407049931,0.223002497,0.335422314,0.171759229,0.519336557,PubchemFP613
0.332334059,0.165777169,0.424025379,0.17489836,0.325395414,0.403641542,0.225666385,0.590774541,0.076307292,0.309954635,PubchemFP791
0.172619321,0.176204694,0.460713152,0.238791884,0.24947495,0.326162938,0.321683362,0.253059145,0.460899234,0.354177871,PubchemFP716
0.183348231,0.196577939,0.470190427,0.593865734,0.363822485,0.137295523,0.336847262,0.232022581,0.232741603,0.261546071,PubchemFP378
0.045508264,0.184811555,0.173325346,0.569765287,0.21262587,0.492395903,0.366954501,0.503695504,0.200858062,0.238044971,PubchemFP549
0.064036449,0.33502764,0.224439767,0.312332813,0.195330114,0.317943854,0.549346439,0.378169515,0.218644073,0.380857932,PubchemFP153
0.093834138,0.547120974,0.373335356,0.542125049,0.351207045,0.200028522,0.31722178,0.310193865,0.165988485,0.063285315,PubchemFP519
0.254702401,0.18509547,0.226600165,0.130277071,0.631237678,0.325915541,0.613518488,0.227258597,0.289543002,0.063694446,PubchemFP611
0.412184905,0.38065256,0.111482135,0.311009718,0.208048178,0.355986087,0.313289394,0.291023253,0.110831934,0.446394437,PubchemFP633
0.03269703,0.510427312,0.175231574,0.394894835,0.218567918,0.38228001,0.073795323,0.303222271,0.312873564,0.527245136,PubchemFP379
0.692878065,0.22197534,0.119127236,0.29260655,0.209228172,0.295800393,0.414196437,0.17816804,0.232737251,0.273656628,PubchemFP358
0.10622496,0.157664313,0.209418687,0.338825114,0.05938303,0.326471523,0.391963054,0.205077366,0.510969931,0.605034668,PubchemFP833
0.178088815,0.102814971,0.133490986,0.133985703,0.537357426,0.201062342,0.34827795,0.368200314,0.397232275,0.49981865,PubchemFP500
0.026340371,0.150281841,0.525280378,0.338290374,0.285054854,0.164552596,0.569401715,0.466579418,0.33910383,0.033333333,PubchemFP357
0.253032523,0.160107105,0.224920476,0.219958094,0.356108036,0.197451386,0.335993803,0.342939912,0.276322417,0.49043048,PubchemFP514
0.169577075,0.144047278,0.646966799,0.327702098,0.36769491,0.1672127,0.27273409,0.266002624,0.245167679,0.238611997,PubchemFP780
0.042760181,0.209215685,0.42003671,0.398431441,0.400079669,0.267471514,0.552948258,0.364960356,0.149481947,0.035484848,PubchemFP420
0.00350435,0.086093881,0.280765263,0.363089829,0.359502773,0.179892602,0.328397079,0.324676157,0.626926566,0.281769237,PubchemFP728
0.254796454,0.221326065,0.240340218,0.277641789,0.383106659,0.32756467,0.46369646,0.137429792,0.269453621,0.219604168,PubchemFP396
0.240142673,0.334256842,0.358435401,0.280108718,0.341749924,0.344511155,0.229438058,0.439038637,0.099828242,0.122387363,PubchemFP504
0.137569506,0.152812893,0.217147153,0.257297043,0.545142741,0.368506954,0.236351402,0.299470905,0.253814808,0.3186821,PubchemFP449
0.37222976,0.154024225,0.163834358,0.347835891,0.276765123,0.321833642,0.206707734,0.3313228,0.277846111,0.310680254,PubchemFP528
0.172622879,0.092114414,0.246653262,0.113021727,0.419166471,0.182610448,0.499052348,0.367456771,0.442185591,0.226214278,PubchemFP431
0.303856117,0.304744023,0.136171461,0.479589939,0.019772727,0.170316181,0.141189286,0.412383555,0.204241903,0.586574398,PubchemFP443
0.083457849,0.44656469,0.304990581,0.363044286,0.292956491,0.187058562,0.305039898,0.038126438,0.500262351,0.237161272,PubchemFP621
0.185470109,0.126470033,0.131920646,0.30700414,0.231624357,0.268623676,0.330672058,0.241734986,0.311966327,0.619861171,PubchemFP466
0.465218853,0.327746884,0.236502533,0.187089532,0.119896741,0.342266311,0.237731998,0.295139725,0.044563943,0.489913419,PubchemFP13
0.016524425,0.389458405,0.202307608,0.276886075,0.470987203,0.192006483,0.84730707,0.189263814,0.000869754,0.124876883,PubchemFP430
0.112810156,0.164570331,0.39341526,0.34742581,0.19538088,0.187984323,0.218553078,0.321664127,0.335756479,0.431031596,PubchemFP693
0.151555953,0.315847007,0.12647105,0.350870542,0.427703247,0.203916556,0.24753265,0.480796391,0.236818395,0.163843225,PubchemFP258
0.103708787,0.225934549,0.222601886,0.318873989,0.437792104,0.295338037,0.305836782,0.262682667,0.211105351,0.305678157,PubchemFP703
0.103351089,0.253057918,0.258636079,0.174581647,0.405294615,0.299868887,0.299904021,0.296827753,0.279386317,0.318357067,PubchemFP421
0.256201211,0.071509306,0.473882332,0.100918561,0.254002799,0.209600146,0.219366233,0.407694923,0.199639458,0.486924406,PubchemFP770
0.11080557,0.249080297,0.243694998,0.40812842,0.397870984,0.225471377,0.297026802,0.351585621,0.146059896,0.246057459,PubchemFP480
0.32560179,0.155555182,0.232468432,0.315022851,0.443942588,0.150221805,0.4735033,0.209030241,0.250934928,0.108823706,PubchemFP390
0.070251924,0.24491904,0.293286283,0.28809464,0.123884333,0.204669033,0.313117873,0.384308889,0.187333333,0.551792417,PubchemFP707
0.043579203,0.285843147,0.419602839,0.210333026,0.362620875,0.190598994,0.474280279,0.234092088,0.082747741,0.270169131,PubchemFP523
0.083346682,0.187834585,0.09973921,0.440591879,0.394334092,0.21389144,0.22610304,0.323139042,0.348668932,0.255813895,PubchemFP412
0.179197099,0.157374679,0.144595191,0.393722346,0.422819992,0.281718443,0.367475303,0.193687701,0.133571438,0.288835727,PubchemFP581
0.067645179,0.083999867,0.350245661,0.175053462,0.3782462,0.185687935,0.360758889,0.354289954,0.179150689,0.426800646,PubchemFP717
0.012736943,0.141215755,0.359309146,0.211897015,0.187210296,0.388365343,0.37369499,0.206323954,0.2279664,0.450853675,PubchemFP683
0.186879946,0.234565866,0.180273632,0.146196844,0.287289297,0.33140451,0.243694755,0.266298934,0.342834365,0.298327379,PubchemFP471
0.202159361,0.438257303,0.224505213,0.503864648,0.292107974,0.056165482,0.331901589,0.061999018,0.241722402,0.155906787,PubchemFP618
0.086360431,0.142422185,0.353891832,0.299514645,0.266885798,0.146181804,0.318310148,0.416936883,0.110801404,0.360791333,PubchemFP756
0.150473592,0.26248034,0.117965259,0.252682199,0.214606189,0.264813969,0.204133118,0.404916241,0.271720466,0.339096419,PubchemFP24
0.288858833,0.230042496,0.129718221,0.157889522,0.249002706,0.232596516,0.289579859,0.26855981,0.320243317,0.268923992,PubchemFP705
0.268545805,0.163271379,0.137056994,0.304208492,0.180516396,0.295303627,0.223637996,0.257441115,0.417247392,0.183052527,PubchemFP819
0.085504313,0.394866459,0.112227477,0.264447557,0.336709718,0.263273776,0.182171329,0.280472867,0.307141672,0.184121869,PubchemFP628
0.116453326,0.31743671,0.217170507,0.35178493,0.227084087,0.182984109,0.275406358,0.32042012,0.134528527,0.251124958,PubchemFP746
0.077445825,0.577753895,0.12804225,0.15790264,0.258333855,0.323666456,0.42167049,0.142305918,0.093079365,0.202446592,PubchemFP656
0.111050746,0.088722332,0.201770576,0.308176643,0.166820711,0.336920508,0.248869117,0.305406477,0.311728331,0.272264599,PubchemFP735
0.138536363,0.089605685,0.434085871,0.340727857,0.156753164,0.292214633,0.27923612,0.20773185,0.203428216,0.202335228,PubchemFP482
0.155936858,0.120101716,0.347090868,0.228226871,0.20396376,0.207090277,0.413563301,0.139831215,0.150223901,0.343146291,PubchemFP686
0.065867147,0.181406358,0.184394738,0.230187157,0.277355546,0.293634378,0.147334381,0.362708887,0.217222397,0.288902679,PubchemFP642
0.007910192,0.114909868,0.278278406,0.326173827,0.282431317,0.217955668,0.208798934,0.196014317,0.361678438,0.245573112,PubchemFP798
0.122348054,0.094396575,0.276466301,0.153628538,0.213625493,0.225297212,0.275188705,0.222261153,0.127888344,0.519872542,PubchemFP738
0.187019355,0.22830722,0.093416346,0.134769924,0.114626197,0.425096247,0.132225986,0.492393691,0.225723894,0.17306581,PubchemFP710
0.126097522,0.194730232,0.253947886,0.362064651,0.204034455,0.383225094,0.158863026,0.078137845,0.151357726,0.276551049,PubchemFP652
0.088930255,0.097437574,0.152024012,0.185501285,0.30511297,0.23860579,0.173464419,0.315962503,0.334307875,0.264792612,PubchemFP624
0.21386391,0.019103334,0.079897262,0.146829718,0.222959866,0.250081176,0.360783351,0.208048647,0.410208485,0.236656384,PubchemFP779
0.101837981,0.219170948,0.299899657,0.278146478,0.110429992,0.220541861,0.446083013,0.279227648,0.042064616,0.127817821,PubchemFP334
0.076019253,0.183730519,0.220633354,0.28989384,0.323673182,0.271085185,0.154100132,0.190065041,0.166629428,0.244421039,PubchemFP588
0.155944536,0.239284847,0.20190825,0.198084852,0.180271651,0.110964224,0.176979938,0.169140477,0.454833138,0.20663382,PubchemFP489
0.095027979,0.159661952,0.165117472,0.237721835,0.254263025,0.34484157,0.208138207,0.233745128,0.168384523,0.208770817,PubchemFP801
0.04884312,0.06338773,0.344375524,0.271424452,0.280336675,0.236262261,0.270365643,0.16013133,0.244007899,0.151244362,PubchemFP820
0.145482572,0.180082177,0.419586599,0.174647797,0.204330718,0.140041721,0.237337177,0.223915213,0.167584569,0.17478339,PubchemFP558
0.121744797,0.243457244,0.044366417,0.129276835,0.261948341,0.091711583,0.398939833,0.193109638,0.260628354,0.307703204,PubchemFP809
0.061024766,0.012578315,0.129939658,0.373275162,0.351259168,0.174651102,0.142814782,0.329768319,0.223477571,0.234272391,PubchemFP647
0.177590507,0.199779918,0.06111719,0.172302396,0.245396515,0.173556383,0.145551034,0.152568947,0.32752102,0.374281253,PubchemFP688
0.086240099,0.101062079,0.10229372,0.203618186,0.195022995,0.269672407,0.158053124,0.263051391,0.311787157,0.332896542,PubchemFP639
0.11669018,0.330539314,0.105747174,0.202233389,0.22471553,0.2520217,0.222409334,0.086752527,0.230749795,0.238344827,PubchemFP472
0.013168904,0.201837021,0.137897306,0.253419762,0.152042878,0.167038489,0.186622006,0.320741982,0.1451828,0.394478182,PubchemFP144
0.218934395,0.194187151,0.199775629,0.267902563,0.148778673,0.196472173,0.17523489,0.221741428,0.088412736,0.260049773,PubchemFP461
0.000421554,0.167795244,0.104608931,0.230001332,0.13254793,0.379774788,0.188024508,0.124570189,0.138771285,0.500123264,PubchemFP711
0.118354563,0.102140014,0.17750423,0.178882385,0.127658766,0.070356907,0.257270676,0.459097599,0.232997944,0.218878474,PubchemFP615
0.093287184,0.185225068,0.150344805,0.166045733,0.265214072,0.07650238,0.159684724,0.191325741,0.487905302,0.164841711,PubchemFP494
0.178668483,0.060734492,0.133449937,0.227925186,0.137998384,0.163727318,0.290042915,0.249678456,0.297599593,0.189758635,PubchemFP658
0.167585425,0.185582428,0.288599043,0.130243426,0.23092786,0.121482553,0.258265617,0.183990388,0.058857772,0.301544427,PubchemFP690
0.131520303,0.112809628,0.076189247,0.280787064,0.292086235,0.281975539,0.138957576,0.35503302,0.059030702,0.189623415,PubchemFP453
0.324746918,0.07294982,0.107503467,0.233164267,0.316951655,0.438994543,0.131751086,0.18560048,0.017950549,0.08725111,PubchemFP709
0.118458166,0.130907196,0.124363883,0.103879483,0.185327446,0.333169152,0.126037198,0.384182612,0.227315784,0.179038245,PubchemFP475
0.189516078,0.045214083,0.146917749,0.181917164,0.130217905,0.243350522,0.203603471,0.166808462,0.232250643,0.365756089,PubchemFP543
0.132551075,0.30971135,0.128228019,0.169950339,0.167676408,0.162120517,0.280702325,0.29683447,0.150482815,0.103606755,PubchemFP401
0.033333333,0.089708673,0.058321838,0.124458364,0.24385429,0.207736681,0.337883918,0.182794724,0.348179067,0.261409578,PubchemFP336
0.034899518,0.2124733,0.107968503,0.335023584,0.251568094,0.212881416,0.153609161,0.225467004,0.197108166,0.133040523,PubchemFP16
0.010334551,0.161970057,0.220349788,0.26626392,0.334625936,0.203236555,0.149284251,0.2188685,0.072224882,0.184635543,PubchemFP687
0.070112348,0.146894404,0.225587518,0.270351953,0.224875724,0.164362122,0.112261288,0.158721881,0.272605874,0.168662889,PubchemFP625
0.044353816,0.497344735,0.291508359,0.201490429,0.297689944,0.027044839,0.09503112,0.149323104,0.071826618,0.122313311,PubchemFP3
0.088213899,0.051225649,0.096748865,0.19024843,0.378654997,0.158272023,0.274505019,0.197192732,0.108915468,0.250364035,PubchemFP681
0.07635816,0.065737703,0.271270693,0.199231877,0.208789963,0.215931938,0.138421964,0.427690421,0.027110585,0.147211706,PubchemFP207
0.066812995,0.235408579,0.078593091,0.262622963,0.222622152,0.265936243,0.189526375,0.130415976,0.244655299,0.075586641,PubchemFP551
0.041483058,0.11920859,0.219144379,0.050035438,0.342009064,0.070546841,0.223774674,0.377306673,0.166780506,0.125455215,PubchemFP587
0.130010022,0.02863863,0.188433798,0.281540777,0.12356547,0.045005687,0.152843048,0.318534702,0.34856084,0.114424384,PubchemFP454
0.180420707,0.133536874,0.074880529,0.248139885,0.281520441,0.250470436,0.138394215,0.09586215,0.069217893,0.245239664,PubchemFP363
0.026086589,0.252290457,0.582865884,0.264053742,0.018760684,0.202474955,0.230207038,0.003333333,0.102845238,0.015855072,PubchemFP333
0.130173821,0.138928015,0.138802031,0.080667312,0.132258854,0.155955399,0.218449131,0.208285074,0.184330152,0.287852417,PubchemFP694
0.113068848,0.113202732,0.16676687,0.15247307,0.243046918,0.170448111,0.134490604,0.153649305,0.227667985,0.145235762,PubchemFP599
0.072230765,0.074216118,0.154350122,0.300913597,0.018717949,0.345656067,0.245616118,0.130320587,0.118592647,0.157265162,PubchemFP605
0.085681198,0.051310015,0.162758684,0.280978709,0.175720741,0.12604596,0.386175463,0.171941359,0.098869528,0.077355341,PubchemFP356
0.068802479,0.171852712,0.076591986,0.178035004,0.175609343,0.186299984,0.130913056,0.107921754,0.09140785,0.428411507,PubchemFP764
0.071649797,0.096578509,0.214601081,0.214035729,0.184797624,0.054439204,0.103882544,0.256940139,0.224559421,0.194066488,PubchemFP827
0.082440635,0.087084743,0.183451144,0.053304677,0.375053708,0.260803277,0.091341064,0.173134349,0.249777527,0.04018844,PubchemFP527
0.264516467,0.242672148,0.014986911,0.204031512,0.398386262,0.088143355,0.056180061,0.023171329,0.163599664,0.134053465,PubchemFP371
0.024187759,0.049817893,0.216999385,0.116789173,0.320149568,0.164312976,0.209135445,0.095233256,0.132998903,0.238417816,PubchemFP815
0.227617043,0.04984094,0.106041426,0.17094091,0.201320424,0.227379508,0.042670742,0.262049887,0.114342395,0.156745635,PubchemFP575
0.085943249,0.099624835,0.211017987,0.14636997,0.265231063,0.243521537,0.122302313,0.167175909,0.127650914,0.063152578,PubchemFP399
0.044397944,0.138717151,0.045923291,0.14234537,0.161987695,0.181335646,0.439220558,0.260827845,0.059904166,0.043409091,PubchemFP152
0.015173382,0.153804371,0.186527436,0.120419849,0.157374075,0.215309119,0.193023766,0.128313451,0.172584342,0.146481735,PubchemFP526
0.067551049,0.118064092,0.149936542,0.080628513,0.0746185,0.27901976,0.155327478,0.31573365,0.218798571,0.025326618,PubchemFP423
0.15463753,0.115286664,0.123243446,0.099338051,0.207170244,0.198842407,0.12282259,0.183792798,0.080905848,0.184335269,PubchemFP455
0.024437928,0.075135708,0.143561239,0.081295905,0.359937189,0.120522355,0.108379992,0.135336809,0.226164496,0.159550533,PubchemFP400
0.139211952,0.102663246,0.140761438,0.091975517,0.148304547,0.14323312,0.185867136,0.121014487,0.228530275,0.130621675,PubchemFP601
0.068351953,0.078742824,0.136968631,0.169561225,0.174987002,0.117296076,0.186528932,0.09495523,0.274082976,0.124225598,PubchemFP505
0.047885705,0.186746603,0.171837484,0.239773372,0.097242658,0.113119851,0.12301611,0.040750361,0.20289671,0.163331636,PubchemFP473
0.089503694,0.057651821,0.190758489,0.118484666,0.098306233,0.265380065,0.206332185,0.072597259,0.09309253,0.185314498,PubchemFP583
0.140897247,0.079245988,0.29586163,0.288590322,0.001,0.111275308,0.06292369,0.116429022,0.190461641,0.08783135,PubchemFP157
0.108479109,0.128965311,0.100854219,0.239352931,0.142470901,0.133314093,0.094571334,0.166890457,0.174725903,0.082072252,PubchemFP836
0.024683035,0.189080268,0.099346817,0.104307417,0.146226387,0.152528732,0.065933195,0.210308395,0.148362028,0.22589133,PubchemFP747
0.053818799,0.07654489,0.100937069,0.120411806,0.144210476,0.242366284,0.16598006,0.14229884,0.048262745,0.23730775,PubchemFP300
0.130892211,0.022027505,0.098169253,0.073802753,0.162648795,0.108449313,0.185507491,0.238053107,0.174904965,0.122552708,PubchemFP773
0.062107169,0.145241038,0.172909572,0.288726146,0.005,0.124698937,0.067138891,0.185001569,0.119115932,0.143258473,PubchemFP810
0.105362056,0.129352112,0.08612269,0.174798347,0.179258937,0.189823721,0.106258149,0.11535912,0.192715826,0.026142857,PubchemFP757
0.072021601,0.075875411,0.19305094,0.146702651,0.127088271,0.228838447,0.170373074,0.049944862,0.141635909,0.091038446,PubchemFP822
0.068862921,0.100606112,0.132742589,0.093250884,0.211015308,0.215396831,0.089301989,0.10582067,0.215494804,0.040257299,PubchemFP508
0.003079616,0.0551696,0.161134826,0.051396825,0.214604012,0.092321126,0.201674754,0.133157162,0.163673237,0.18853719,PubchemFP529
0.000519593,0.011529841,0.215714884,0.140436295,0.184464547,0.07672446,0.134332748,0.105309759,0.263336232,0.131482129,PubchemFP802
0.096869248,0.033281419,0.25074038,0.125999577,0.064784216,0.050928926,0.127769463,0.087169884,0.111690676,0.31443008,PubchemFP436
0.070904852,0.091392462,0.124449416,0.064832509,0.212328477,0.130025585,0.086216641,0.122570485,0.139420422,0.199301892,PubchemFP759
0.058005742,0.129277053,0.166936508,0.349377817,0.089146389,0.091341444,0.085220724,0.062115385,0.136674073,0.051924007,PubchemFP448
0.006132907,0.115828947,0.148364505,0.176469022,0.121920276,0.072485719,0.249937775,0.075502463,0.123681398,0.12815202,PubchemFP752
0.079592332,0.10981717,0.048039111,0.055713354,0.106931534,0.062772843,0.264030078,0.088418344,0.184699776,0.18046736,PubchemFP474
0.056341952,0.182266156,0.104594506,0.076338022,0.062263954,0.099462488,0.192993332,0.146333683,0.186031001,0.038190476,PubchemFP739
0.077429983,0.085018273,0.075122056,0.193249771,0.034677481,0.118016843,0.085760654,0.288279145,0.114471629,0.068089492,PubchemFP337
0.076220822,0.054388154,0.125274648,0.115712587,0.065244727,0.082273045,0.204397627,0.055531939,0.256496862,0.097490706,PubchemFP663
0.046054833,0.072095682,0.073845651,0.225340864,0.302510981,0.045181135,0.112727052,0.058872376,0.117122438,0.077272984,PubchemFP497
0.016914175,0.043847737,0.072209005,0.138039521,0.056942013,0.125753333,0.102816908,0.132102895,0.079849919,0.346295986,PubchemFP784
0.034971115,0.161759832,0.055027641,0.146254618,0.07675602,0.183348174,0.086542532,0.050662766,0.239781011,0.072847368,PubchemFP522
0.037439845,0.059893266,0.077701838,0.192336303,0.064393193,0.145046421,0.113961273,0.106910754,0.040300866,0.234329594,PubchemFP398
0.061871439,0.10165555,0.082867407,0.055062892,0.20400945,0.096096816,0.204417585,0.035758341,0.091181156,0.060836065,PubchemFP718
0.089836695,0.239069284,0.040651912,0.357402209,0,0.176873332,0,0.013333333,0.014722258,0.043636364,PubchemFP552
0.071583348,0.071187103,0.061434117,0.052801335,0.152181344,0.121570154,0.14231337,0.089995112,0.149380349,0.055299636,PubchemFP781
0.119664074,0.037219828,0.114029797,0.16850123,0.082200138,0.047158981,0.126939041,0.04744289,0.087957879,0.118335204,PubchemFP1
0.021841725,0.126366155,0.042388966,0.107355646,0.093070106,0.026205882,0.112358647,0.095339887,0.186407281,0.136833587,PubchemFP721
0.083893635,0.015046685,0.034601251,0.123589464,0.095124139,0.058561297,0.135515131,0.19459595,0.080355265,0.056539281,PubchemFP736
0.207656986,0.06953323,0.149207429,0.098857878,0.018265068,0.089411556,0.012705882,0.000311891,0.040900585,0.188771591,PubchemFP516
0.122331022,0.024026941,0.035262885,0.095507129,0.035296948,0.10159445,0.073199645,0.166489068,0.14215031,0.076902706,PubchemFP669
0.101893503,0.026569664,0.022523716,0.089021996,0.072198279,0.109922967,0.095964487,0.104125384,0.134687443,0.069240575,PubchemFP518
0.06441707,0.145800397,0.04802083,0.011759223,0.065398716,0.11256157,0.051759601,0.113677003,0.114131585,0.097759167,PubchemFP557
0.118987949,0.089688131,0.17159609,0.046952381,0.033573624,0.062793361,0.069087302,0.049528336,0.128083333,0.026373016,PubchemFP260
0.054680155,0.103831202,0.092228614,0.000160428,0.151455986,0.079252818,0.09943546,0.143174702,0.028571429,0.018333333,PubchemFP701
0.122719503,0.141351853,0.019988932,0.183932365,0.183082924,0,0,0.074159846,0,0.042010528,PubchemFP470
0.049589816,0.019379233,0.041512218,0.09572777,0.032885502,0.045845557,0.084299376,0.177758393,0.1240648,0.087959992,PubchemFP571
0.201059331,0.185812266,0.124590737,0.072322439,0.024774194,0.053837095,0.01979798,0,0,0.034490837,PubchemFP677
0.040547574,0.08652084,0.079528468,0.132731055,0.055339992,0.023345553,0.078453557,0.045731602,0.075616975,0.098672423,PubchemFP563
0.069111519,0.113982517,0.0045,0.116123917,0.135364413,0.184867126,0.069995856,0,0,0.02,PubchemFP608
0.071122024,0.026456205,0.06094949,0.147008504,0.121127016,0.237628292,0.040538462,0,0,0.001,PubchemFP564
0.011841844,0.018185025,0.063960534,0.095121115,0.048021905,0.117598166,0.156365621,0.092267931,0.034919568,0.056443279,PubchemFP339
0.060383388,0.316675912,0.030553504,0.106530147,0.024961538,0.032391362,0.090404339,0.01,0,0.02,PubchemFP668
0.106728983,0.110973046,0.023928801,0.123544346,0.002539683,0.103923903,0.060638865,0.008461538,0,0.145102233,PubchemFP664
0.08998603,0.150699705,0.05296455,0.007797449,0.032224924,0.106030503,0.065945732,0.019338462,0.054545455,0.08046798,PubchemFP384
0.066052786,0.056609666,0.025733996,0.023712938,0.07584024,0.046098884,0.095805195,0.062187257,0.056320733,0.135476083,PubchemFP515
0.151463889,0.034300577,0.022040735,0,0.120937261,0.093759399,0.028118572,0.043155844,0.041701695,0.104148382,PubchemFP631
0.004384111,0.039169627,0.030349468,0.108094414,0.069985548,0.090891262,0.053397504,0.126326385,0.084016043,0.0315,PubchemFP700
0.004553888,0.069226936,0.017416941,0.137221244,0.017777778,0.13123768,0.032085561,0.121969028,0.064747253,0.032222222,PubchemFP722
0.006596078,0.016577243,0.035554607,0.077274927,0.062285541,0.023965994,0.105587302,0.017757296,0.002,0.255954972,PubchemFP534
0.002175021,0.042632863,0.156426174,0.084261346,0.10206808,0.001169591,0.044529808,0.049121234,0.031173365,0.069190019,PubchemFP559
